"Dataset_ID","R_Time","D1_node","Query_ID","SOLR_Index_Type","Run_ID","Ontology_Set_ID"
"knb-lter-cap.281.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-cdr.157097.121",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-cdr.157097.122",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-mcm.4001.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-mcm.4001.5",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/54/18",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/54/19",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.54.17",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.54.15",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.54.16",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.54.19",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.54.13",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.54.14",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.54.12",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/192/17",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/192/20",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.192.20",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.192.10",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.192.13",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-mcm.4001.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.374.9",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.374.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.374.13",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.374.14",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.374.12",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.374.15",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.374.11",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/374/13",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-cap.281.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-cap.281.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-nwt.32.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/5/20",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-cap.281.1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.52.64066",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.52.57016",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.52.63688",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.52.62438",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/52/191754",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/144/8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.144.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.144.6",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.144.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.143.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.143.5",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.143.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.143.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-hfr.143.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.143.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.143.6",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/143/8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.18.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.18.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.18.5",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.18.6",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.18.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.18.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.54.9",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.54.10",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.54.11",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.54.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.54.6",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.54.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.44.18",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.44.17",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.44.16",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/10459/1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10459.1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.52.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.52.9",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-nwt/53/2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-nwt.53.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.7.6",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.7.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.7.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.7.5",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.336.19",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.52.13",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.52.10",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-mcm.4003.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-mcm.4003.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-hfr/243/1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/341/19",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/341/14",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.341.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.341.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-bnz/341/16",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.341.9",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.341.12",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.341.19",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bes.417.120",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-mcm/4014/4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-mcm.4014.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-mcm.4014.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-mcm.4014.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.72.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.72.6",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.72.5",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.72.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.72.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.72.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.72.9",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.29.1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-luq.98.1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.245.23064",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/152/478811",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-sev/152/480570",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.152.113887",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.152.115354",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-sgs.162.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-sgs.162.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sgs.162.6",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-sgs.162.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.52.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.52.10",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.52.6",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.52.5",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.52.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sgs.162.9",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sgs.162.12",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sgs.162.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.52.9",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-sgs.162.5",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.52.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-hfr.52.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-sgs.175.1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.132.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.132.9",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.132.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.132.6",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"www.supersites.net.au/knb/metacat/supersite.348.2/html",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.52",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.53",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.51",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bes.417.56",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10352.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.407.27",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.407.23",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.407.24",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.407.26",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.407.22",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"cpwang.10.1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.27",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.23",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.26",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.22",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.24",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"cpwang.10.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-arc/10352/2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10351.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10350.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10352.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10015.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-arc.10010.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.224.20228",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-sev.224.21211",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.374.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.374.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-nwt.39.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-luq.110.1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-sev.52.1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-and.4004.3",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/wolkovich.3.16",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.321.9",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.321.6",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.321.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bnz.321.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bes.428.220",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/nceas.964.5",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.5063/AA/nceas.964.4",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-luq/7/1230039",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bnz.132.15",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.42.2",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.42.1",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.42.7",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-kbs.42.8",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"https://pasta.lternet.edu/package/metadata/eml/knb-lter-luq/7/1212394",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.428.24",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.428.22",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.428.23",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.41",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.38",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.45",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.50",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.34",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.39",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.32",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.33",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.48",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.37",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.31",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.43",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.47",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.36",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.35",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.49",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.42",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.46",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.417.44",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bes.585.320",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"knb-lter-bes.585.330",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.440.27",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
"doi:10.6073/AA/knb-lter-bes.440.26",2016-03-28,"CN-Sanbox2","q3","metacat_ui",2016-03-28 11:47:22,"None"
